project,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclMethod,CountDeclMethodAll,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,is_gc
xerces,Public Class,org.apache.xerces.dom.DeferredCDATASectionImpl,1.0,1.0,1.0,1.0,9.0,1.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,125.0,3.0,1.0,1.0,0.0,1.0,1.0,86.0,16.0,20.0,10.0,8.0,53.0,9.0,13.0,7.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.65,3,3,3,3,False
xerces,Public Class,org.apache.xerces.dom.DeferredTextImpl,1.0,1.0,1.0,1.0,11.0,2.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,3.0,122.0,3.0,1.0,1.0,0.0,1.0,1.0,84.0,18.0,21.0,10.0,9.0,48.0,10.0,14.0,7.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,2.29,3,3,3,3,False
xerces,Public Class,org.apache.html.dom.HTMLBuilder,3.0,3.0,3.0,1.0,12.0,0.0,11.0,1.0,2.0,13.0,0.0,0.0,0.0,10.0,10.0,10.0,6.0,0.0,0.0,0.0,10.0,207.0,41.0,120.0,30.0,60.0,46.0,48.0,78.0,21.0,9.0,9.0,9.0,1.0,1.0,3.0,65.0,65.0,0.38,30,30,32,10,False
xerces,Public Class,org.xml.sax.helpers.ParserFactory,1.0,1.0,1.0,1.0,24.0,0.0,9.0,15.0,1.0,3.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,113.0,7.0,29.0,15.0,8.0,77.0,5.0,10.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.66,4,4,4,3,False
xerces,Anonymous Class,org.apache.xerces.util.SecuritySupport12.getSystemProperty.(Anon_2),1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,1,1,1,False
xerces,Public Class,org.apache.xerces.parsers.XMLGrammarPreparser,1.0,1.0,1.0,1.0,9.0,0.0,6.0,4.0,1.0,13.0,0.0,0.0,8.0,17.0,17.0,17.0,6.0,0.0,0.0,0.0,17.0,301.0,34.0,138.0,56.0,74.0,148.0,59.0,88.0,42.0,4.0,4.0,4.0,4.0,1.0,3.0,75.0,70.0,1.07,28,28,28,20,False
xerces,Public Class,org.apache.xerces.impl.dv.xs.DateDV,1.0,1.0,2.0,1.0,14.0,1.0,9.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,39.0,3.0,0.0,0.0,0.0,2.0,1.0,57.0,7.0,31.0,9.0,21.0,19.0,18.0,24.0,9.0,2.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,0.61,5,5,6,3,False
xerces,Public Class,org.apache.xerces.impl.dv.xs.AnySimpleDV,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,2.0,20.0,3.0,8.0,3.0,2.0,10.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.25,2,2,2,2,False
xerces,Public Class,org.apache.xml.serialize.OutputFormat,1.0,1.0,1.0,1.0,12.0,0.0,5.0,6.0,1.0,10.0,0.0,4.0,0.0,50.0,50.0,46.0,20.0,0.0,0.0,0.0,50.0,922.0,150.0,323.0,90.0,150.0,455.0,129.0,213.0,87.0,9.0,9.0,12.0,9.0,1.0,4.0,95.0,93.0,1.41,81,81,85,75,False
xerces,Public Abstract Class,javax.xml.parsers.SAXParserFactory,1.0,1.0,1.0,1.0,16.0,0.0,4.0,11.0,1.0,8.0,1.0,1.0,0.0,9.0,9.0,8.0,2.0,0.0,0.0,1.0,8.0,191.0,17.0,40.0,18.0,13.0,134.0,11.0,19.0,12.0,2.0,2.0,2.0,1.0,1.0,1.0,66.0,66.0,3.35,7,7,7,6,False
xerces,Public Class,org.apache.xerces.impl.dv.dtd.XML11IDREFDatatypeValidator,1.0,1.0,1.0,1.0,11.0,1.0,4.0,5.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,47.0,6.0,11.0,3.0,4.0,30.0,3.0,7.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,2.73,3,3,3,2,False
xerces,Public Class,org.apache.xerces.impl.validation.ValidationState,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,19.0,19.0,19.0,8.0,0.0,0.0,0.0,19.0,154.0,22.0,94.0,31.0,48.0,38.0,43.0,69.0,31.0,3.0,3.0,3.0,3.0,1.0,2.0,82.0,80.0,0.4,25,25,25,21,False
xerces,Public Class,ui.DOMTree,1.0,1.0,1.0,1.0,5.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,251.0,53.0,136.0,41.0,82.0,73.0,76.0,102.0,41.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.54,5,5,5,5,False
xerces,Public Class,org.w3c.dom.DOMImplementationRegistry,2.0,2.0,2.0,1.0,16.0,0.0,12.0,3.0,1.0,2.0,0.0,2.0,1.0,6.0,6.0,4.0,1.0,0.0,3.0,0.0,3.0,143.0,14.0,78.0,31.0,41.0,51.0,29.0,45.0,21.0,7.0,7.0,7.0,3.0,1.0,2.0,50.0,33.0,0.65,16,16,16,10,False
xerces,Public Class,org.apache.xml.serialize.LineSeparator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,7.0,5.0,4.0,17.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.43,0,0,0,0,False
xerces,Private Static Class,jaxp.JAXP12Tests.ErrorHandlerCheck,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,13.0,0.0,10.0,5.0,4.0,3.0,5.0,7.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.3,2,2,2,2,False
xerces,Class,dom.mem.Test.main.MyHandler,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,21.0,1.0,20.0,8.0,9.0,0.0,12.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,50.0,50.0,0.0,2,2,2,2,False
xerces,Public Class,org.apache.wml.dom.WMLAnchorElementImpl,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,186.0,9.0,0.0,0.0,0.0,0.0,9.0,43.0,10.0,29.0,10.0,9.0,4.0,9.0,19.0,10.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.14,9,9,9,9,False
xerces,Public Class,org.apache.xerces.dom.CoreDocumentImpl,2.0,2.0,2.0,1.0,17.0,0.0,9.0,7.0,3.0,44.0,2.0,1.0,2.0,108.0,232.0,107.0,15.0,24.0,1.0,14.0,69.0,2268.0,265.0,1072.0,276.0,617.0,955.0,416.0,655.0,230.0,34.0,23.0,37.0,8.0,4.0,5.0,96.0,95.0,0.89,252,236,279,129,True
xerces,Public Class,org.apache.xerces.impl.XMLEntityManager,5.0,5.0,7.0,2.0,37.0,2.0,23.0,12.0,3.0,27.0,0.0,4.0,31.0,41.0,41.0,37.0,29.0,3.0,1.0,3.0,34.0,2498.0,299.0,1375.0,360.0,881.0,884.0,657.0,938.0,301.0,28.0,28.0,45.0,14.0,1.0,5.0,92.0,83.0,0.64,226,223,291,102,True
xerces,Public Class,org.apache.xerces.impl.dtd.DTDGrammar,2.0,2.0,3.0,1.0,21.0,1.0,13.0,7.0,5.0,29.0,0.0,9.0,8.0,99.0,99.0,90.0,67.0,1.0,19.0,18.0,61.0,2701.0,408.0,1475.0,370.0,1063.0,882.0,795.0,1053.0,342.0,26.0,21.0,36.0,7.0,1.0,4.0,96.0,93.0,0.6,271,255,322,132,True
xerces,Public Class,org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,5.0,5.0,7.0,1.0,28.0,2.0,20.0,5.0,2.0,44.0,0.0,1.0,42.0,62.0,62.0,61.0,29.0,4.0,11.0,8.0,39.0,2122.0,264.0,1512.0,278.0,1071.0,394.0,696.0,1060.0,249.0,129.0,129.0,172.0,13.0,1.0,5.0,86.0,75.0,0.26,348,333,454,120,True
xerces,Public Class,org.apache.xerces.impl.xpath.regex.RegularExpression,12.0,10.0,16.0,10.0,46.0,2.0,39.0,5.0,2.0,16.0,0.0,23.0,18.0,52.0,52.0,29.0,14.0,3.0,29.0,0.0,20.0,3128.0,239.0,2124.0,330.0,1707.0,802.0,1089.0,1646.0,321.0,126.0,98.0,171.0,107.0,1.0,7.0,90.0,76.0,0.38,673,554,837,528,True
xerces,Public Class,org.apache.xerces.parsers.AbstractDOMParser,6.0,6.0,7.0,3.0,48.0,3.0,30.0,14.0,1.0,51.0,2.0,0.0,15.0,44.0,98.0,44.0,34.0,0.0,0.0,8.0,36.0,2429.0,294.0,1434.0,294.0,970.0,748.0,634.0,913.0,232.0,28.0,26.0,32.0,12.0,3.0,6.0,84.0,82.0,0.52,299,285,335,136,True
